"SITE","SITE_CODE","NOTES","continent","country","region","managed","burned","grazed","anthropogenic","habitat","elevation","latitude","longitude","experiment_type","block","plot","trt","first_nutrient_year","species","family","group","cover_1","surveyor_1","date_1","cover_2","surveyor_2","date_2","cover_3","surveyor_3","date_3","cover_4","surveyor_4","date_4"
"Chichaqua Bottoms","cbgb.us",NA,"North America","US","Central plains (North America)","0","1","0","1","tallgrass prairie",273.72085048011,41.78506667,-93.38538333,"Experimental (Full Factorial)",1,4,"NPK","2010","Physalis heterophylla","Solanaceae","Non-Graminoid",3,"Lori_Biederman","02/09/2023",3,"Lori_Biederman","26/08/2023",NA,NA,NA,NA,NA,NA
"Chichaqua Bottoms","cbgb.us",NA,"North America","US","Central plains (North America)","0","1","0","1","tallgrass prairie",273.72085048011,41.78506667,-93.38538333,"Experimental (Full Factorial)",1,6,"NK","2010","Bromus inermis","Poaceae","Graminoid",20,"Lori_Biederman","02/09/2023",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chichaqua Bottoms","cbgb.us",NA,"North America","US","Central plains (North America)","0","1","0","1","tallgrass prairie",273.72085048011,41.78506667,-93.38538333,"Experimental (Full Factorial)",1,6,"NK","2010","Monarda fistulosa","Lamiaceae","Non-Graminoid",2,"Lori_Biederman","02/09/2023",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chichaqua Bottoms","cbgb.us",NA,"North America","US","Central plains (North America)","0","1","0","1","tallgrass prairie",273.72085048011,41.78506667,-93.38538333,"Experimental (Full Factorial)",1,6,"NK","2010","Oxalis stricta","Oxalidaceae","Non-Graminoid",3,"Lori_Biederman","02/09/2023",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chichaqua Bottoms","cbgb.us",NA,"North America","US","Central plains (North America)","0","1","0","1","tallgrass prairie",273.72085048011,41.78506667,-93.38538333,"Experimental (Full Factorial)",1,6,"NK","2010","Physalis heterophylla","Solanaceae","Non-Graminoid",20,"Lori_Biederman","02/09/2023",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chichaqua Bottoms","cbgb.us",NA,"North America","US","Central plains (North America)","0","1","0","1","tallgrass prairie",273.72085048011,41.78506667,-93.38538333,"Experimental (Full Factorial)",1,6,"NK","2010","Poa pratensis","Poaceae","Graminoid",25,"Lori_Biederman","02/09/2023",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chichaqua Bottoms","cbgb.us",NA,"North America","US","Central plains (North America)","0","1","0","1","tallgrass prairie",273.72085048011,41.78506667,-93.38538333,"Experimental (Full Factorial)",1,6,"NK","2010","Schizachyrium scoparium","Poaceae","Graminoid",15,"Lori_Biederman","02/09/2023",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chichaqua Bottoms","cbgb.us",NA,"North America","US","Central plains (North America)","0","1","0","1","tallgrass prairie",273.72085048011,41.78506667,-93.38538333,"Experimental (Full Factorial)",1,7,"Fence","2010","Bromus inermis","Poaceae","Graminoid",2,"Lori_Biederman","02/09/2023",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chichaqua Bottoms","cbgb.us",NA,"North America","US","Central plains (North America)","0","1","0","1","tallgrass prairie",273.72085048011,41.78506667,-93.38538333,"Experimental (Full Factorial)",1,7,"Fence","2010","Chamaecrista fasciculata","Fabaceae","Non-Graminoid",10,"Lori_Biederman","02/09/2023",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chichaqua Bottoms","cbgb.us",NA,"North America","US","Central plains (North America)","0","1","0","1","tallgrass prairie",273.72085048011,41.78506667,-93.38538333,"Experimental (Full Factorial)",1,7,"Fence","2010","Echinacea pallida","Asteraceae","Non-Graminoid",4,"Lori_Biederman","02/09/2023",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chichaqua Bottoms","cbgb.us",NA,"North America","US","Central plains (North America)","0","1","0","1","tallgrass prairie",273.72085048011,41.78506667,-93.38538333,"Experimental (Full Factorial)",1,7,"Fence","2010","Oenothera parviflora","Onagraceae","Non-Graminoid",5,"Lori_Biederman","02/09/2023",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chichaqua Bottoms","cbgb.us",NA,"North America","US","Central plains (North America)","0","1","0","1","tallgrass prairie",273.72085048011,41.78506667,-93.38538333,"Experimental (Full Factorial)",1,7,"Fence","2010","Poa pratensis","Poaceae","Graminoid",8,"Lori_Biederman","02/09/2023",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chichaqua Bottoms","cbgb.us",NA,"North America","US","Central plains (North America)","0","1","0","1","tallgrass prairie",273.72085048011,41.78506667,-93.38538333,"Experimental (Full Factorial)",1,7,"Fence","2010","Schizachyrium scoparium","Poaceae","Graminoid",55,"Lori_Biederman","02/09/2023",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chichaqua Bottoms","cbgb.us",NA,"North America","US","Central plains (North America)","0","1","0","1","tallgrass prairie",273.72085048011,41.78506667,-93.38538333,"Experimental (Full Factorial)",1,7,"Fence","2010","Solidago gigantea","Asteraceae","Non-Graminoid",5,"Lori_Biederman","02/09/2023",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chichaqua Bottoms","cbgb.us",NA,"North America","US","Central plains (North America)","0","1","0","1","tallgrass prairie",273.72085048011,41.78506667,-93.38538333,"Experimental (Full Factorial)",1,7,"Fence","2010","Solidago speciosa","Asteraceae","Non-Graminoid",60,"Lori_Biederman","02/09/2023",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chichaqua Bottoms","cbgb.us",NA,"North America","US","Central plains (North America)","0","1","0","1","tallgrass prairie",273.72085048011,41.78506667,-93.38538333,"Experimental (Full Factorial)",1,8,"NPK+Fence","2010","Bromus inermis","Poaceae","Graminoid",85,"Lori_Biederman","02/09/2023",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chichaqua Bottoms","cbgb.us",NA,"North America","US","Central plains (North America)","0","1","0","1","tallgrass prairie",273.72085048011,41.78506667,-93.38538333,"Experimental (Full Factorial)",1,8,"NPK+Fence","2010","Mirabilis nyctaginea","Nyctaginaceae","Non-Graminoid",5,"Lori_Biederman","02/09/2023",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chichaqua Bottoms","cbgb.us",NA,"North America","US","Central plains (North America)","0","1","0","1","tallgrass prairie",273.72085048011,41.78506667,-93.38538333,"Experimental (Full Factorial)",1,8,"NPK+Fence","2010","Physalis heterophylla","Solanaceae","Non-Graminoid",3,"Lori_Biederman","02/09/2023",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chichaqua Bottoms","cbgb.us",NA,"North America","US","Central plains (North America)","0","1","0","1","tallgrass prairie",273.72085048011,41.78506667,-93.38538333,"Experimental (Full Factorial)",1,9,"P","2010","Bromus inermis","Poaceae","Graminoid",10,"Lori_Biederman","02/09/2023",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chichaqua Bottoms","cbgb.us",NA,"North America","US","Central plains (North America)","0","1","0","1","tallgrass prairie",273.72085048011,41.78506667,-93.38538333,"Experimental (Full Factorial)",1,9,"P","2010","Chamaecrista fasciculata","Fabaceae","Non-Graminoid",3,"Lori_Biederman","02/09/2023",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chichaqua Bottoms","cbgb.us",NA,"North America","US","Central plains (North America)","0","1","0","1","tallgrass prairie",273.72085048011,41.78506667,-93.38538333,"Experimental (Full Factorial)",1,9,"P","2010","Coreopsis tripteris","Asteraceae","Non-Graminoid",30,"Lori_Biederman","02/09/2023",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chichaqua Bottoms","cbgb.us",NA,"North America","US","Central plains (North America)","0","1","0","1","tallgrass prairie",273.72085048011,41.78506667,-93.38538333,"Experimental (Full Factorial)",1,9,"P","2010","Oenothera parviflora","Onagraceae","Non-Graminoid",5,"Lori_Biederman","02/09/2023",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chichaqua Bottoms","cbgb.us",NA,"North America","US","Central plains (North America)","0","1","0","1","tallgrass prairie",273.72085048011,41.78506667,-93.38538333,"Experimental (Full Factorial)",1,9,"P","2010","Poa pratensis","Poaceae","Graminoid",10,"Lori_Biederman","02/09/2023",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chichaqua Bottoms","cbgb.us",NA,"North America","US","Central plains (North America)","0","1","0","1","tallgrass prairie",273.72085048011,41.78506667,-93.38538333,"Experimental (Full Factorial)",1,9,"P","2010","Schizachyrium scoparium","Poaceae","Graminoid",80,"Lori_Biederman","02/09/2023",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chichaqua Bottoms","cbgb.us",NA,"North America","US","Central plains (North America)","0","1","0","1","tallgrass prairie",273.72085048011,41.78506667,-93.38538333,"Experimental (Full Factorial)",1,9,"P","2010","Solidago gigantea","Asteraceae","Non-Graminoid",5,"Lori_Biederman","02/09/2023",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chichaqua Bottoms","cbgb.us",NA,"North America","US","Central plains (North America)","0","1","0","1","tallgrass prairie",273.72085048011,41.78506667,-93.38538333,"Experimental (Full Factorial)",1,9,"P","2010","Solidago speciosa","Asteraceae","Non-Graminoid",8,"Lori_Biederman","02/09/2023",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chichaqua Bottoms","cbgb.us",NA,"North America","US","Central plains (North America)","0","1","0","1","tallgrass prairie",273.72085048011,41.78506667,-93.38538333,"Experimental (Full Factorial)",1,10,"K","2010","Andropogon gerardi","Poaceae","Graminoid",3,"Lori_Biederman","02/09/2023",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chichaqua Bottoms","cbgb.us",NA,"North America","US","Central plains (North America)","0","1","0","1","tallgrass prairie",273.72085048011,41.78506667,-93.38538333,"Experimental (Full Factorial)",1,10,"K","2010","Asclepias syriaca","Apocynaceae","Non-Graminoid",2,"Lori_Biederman","02/09/2023",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chichaqua Bottoms","cbgb.us",NA,"North America","US","Central plains (North America)","0","1","0","1","tallgrass prairie",273.72085048011,41.78506667,-93.38538333,"Experimental (Full Factorial)",1,10,"K","2010","Bromus inermis","Poaceae","Graminoid",8,"Lori_Biederman","02/09/2023",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chichaqua Bottoms","cbgb.us",NA,"North America","US","Central plains (North America)","0","1","0","1","tallgrass prairie",273.72085048011,41.78506667,-93.38538333,"Experimental (Full Factorial)",1,10,"K","2010","Chamaecrista fasciculata","Fabaceae","Non-Graminoid",5,"Lori_Biederman","02/09/2023",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chichaqua Bottoms","cbgb.us",NA,"North America","US","Central plains (North America)","0","1","0","1","tallgrass prairie",273.72085048011,41.78506667,-93.38538333,"Experimental (Full Factorial)",1,10,"K","2010","Coreopsis tripteris","Asteraceae","Non-Graminoid",5,"Lori_Biederman","02/09/2023",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chichaqua Bottoms","cbgb.us",NA,"North America","US","Central plains (North America)","0","1","0","1","tallgrass prairie",273.72085048011,41.78506667,-93.38538333,"Experimental (Full Factorial)",1,10,"K","2010","Oenothera parviflora","Onagraceae","Non-Graminoid",5,"Lori_Biederman","02/09/2023",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chichaqua Bottoms","cbgb.us",NA,"North America","US","Central plains (North America)","0","1","0","1","tallgrass prairie",273.72085048011,41.78506667,-93.38538333,"Experimental (Full Factorial)",1,10,"K","2010","Poa pratensis","Poaceae","Graminoid",5,"Lori_Biederman","02/09/2023",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chichaqua Bottoms","cbgb.us",NA,"North America","US","Central plains (North America)","0","1","0","1","tallgrass prairie",273.72085048011,41.78506667,-93.38538333,"Experimental (Full Factorial)",1,10,"K","2010","Rubus","Rosaceae","Non-Graminoid",3,"Lori_Biederman","02/09/2023",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chichaqua Bottoms","cbgb.us",NA,"North America","US","Central plains (North America)","0","1","0","1","tallgrass prairie",273.72085048011,41.78506667,-93.38538333,"Experimental (Full Factorial)",1,10,"K","2010","Schizachyrium scoparium","Poaceae","Graminoid",40,"Lori_Biederman","02/09/2023",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chichaqua Bottoms","cbgb.us",NA,"North America","US","Central plains (North America)","0","1","0","1","tallgrass prairie",273.72085048011,41.78506667,-93.38538333,"Experimental (Full Factorial)",1,10,"K","2010","Solidago speciosa","Asteraceae","Non-Graminoid",35,"Lori_Biederman","02/09/2023",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chichaqua Bottoms","cbgb.us",NA,"North America","US","Central plains (North America)","0","1","0","1","tallgrass prairie",273.72085048011,41.78506667,-93.38538333,"Experimental (Full Factorial)",1,11,"N","2010","Bromus inermis","Poaceae","Graminoid",55,"Lori_Biederman","02/09/2023",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chichaqua Bottoms","cbgb.us",NA,"North America","US","Central plains (North America)","0","1","0","1","tallgrass prairie",273.72085048011,41.78506667,-93.38538333,"Experimental (Full Factorial)",1,11,"N","2010","Oenothera parviflora","Onagraceae","Non-Graminoid",65,"Lori_Biederman","02/09/2023",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chichaqua Bottoms","cbgb.us",NA,"North America","US","Central plains (North America)","0","1","0","1","tallgrass prairie",273.72085048011,41.78506667,-93.38538333,"Experimental (Full Factorial)",1,11,"N","2010","Poa pratensis","Poaceae","Graminoid",8,"Lori_Biederman","02/09/2023",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chichaqua Bottoms","cbgb.us",NA,"North America","US","Central plains (North America)","0","1","0","1","tallgrass prairie",273.72085048011,41.78506667,-93.38538333,"Experimental (Full Factorial)",1,11,"N","2010","Schizachyrium scoparium","Poaceae","Graminoid",5,"Lori_Biederman","02/09/2023",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chichaqua Bottoms","cbgb.us",NA,"North America","US","Central plains (North America)","0","1","0","1","tallgrass prairie",273.72085048011,41.78506667,-93.38538333,"Experimental (Full Factorial)",1,11,"N","2010","Solidago speciosa","Asteraceae","Non-Graminoid",8,"Lori_Biederman","02/09/2023",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chichaqua Bottoms","cbgb.us",NA,"North America","US","Central plains (North America)","0","1","0","1","tallgrass prairie",273.72085048011,41.78506667,-93.38538333,"Experimental (Full Factorial)",1,12,"PK","2010","Botrychium dissectum","Ophioglossaceae","Non-Graminoid",2,"Lori_Biederman","02/09/2023",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chichaqua Bottoms","cbgb.us",NA,"North America","US","Central plains (North America)","0","1","0","1","tallgrass prairie",273.72085048011,41.78506667,-93.38538333,"Experimental (Full Factorial)",1,12,"PK","2010","Bromus inermis","Poaceae","Graminoid",20,"Lori_Biederman","02/09/2023",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chichaqua Bottoms","cbgb.us",NA,"North America","US","Central plains (North America)","0","1","0","1","tallgrass prairie",273.72085048011,41.78506667,-93.38538333,"Experimental (Full Factorial)",1,12,"PK","2010","Chamaecrista fasciculata","Fabaceae","Non-Graminoid",25,"Lori_Biederman","02/09/2023",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chichaqua Bottoms","cbgb.us",NA,"North America","US","Central plains (North America)","0","1","0","1","tallgrass prairie",273.72085048011,41.78506667,-93.38538333,"Experimental (Full Factorial)",1,12,"PK","2010","Coreopsis tripteris","Asteraceae","Non-Graminoid",3,"Lori_Biederman","02/09/2023",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chichaqua Bottoms","cbgb.us",NA,"North America","US","Central plains (North America)","0","1","0","1","tallgrass prairie",273.72085048011,41.78506667,-93.38538333,"Experimental (Full Factorial)",1,12,"PK","2010","Echinacea pallida","Asteraceae","Non-Graminoid",4,"Lori_Biederman","02/09/2023",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chichaqua Bottoms","cbgb.us",NA,"North America","US","Central plains (North America)","0","1","0","1","tallgrass prairie",273.72085048011,41.78506667,-93.38538333,"Experimental (Full Factorial)",1,12,"PK","2010","Lespedeza capitata","Fabaceae","Non-Graminoid",3,"Lori_Biederman","02/09/2023",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chichaqua Bottoms","cbgb.us",NA,"North America","US","Central plains (North America)","0","1","0","1","tallgrass prairie",273.72085048011,41.78506667,-93.38538333,"Experimental (Full Factorial)",1,12,"PK","2010","Melilotus","Fabaceae","Non-Graminoid",3,"Lori_Biederman","02/09/2023",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chichaqua Bottoms","cbgb.us",NA,"North America","US","Central plains (North America)","0","1","0","1","tallgrass prairie",273.72085048011,41.78506667,-93.38538333,"Experimental (Full Factorial)",1,12,"PK","2010","Schizachyrium scoparium","Poaceae","Graminoid",15,"Lori_Biederman","02/09/2023",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chichaqua Bottoms","cbgb.us",NA,"North America","US","Central plains (North America)","0","1","0","1","tallgrass prairie",273.72085048011,41.78506667,-93.38538333,"Experimental (Full Factorial)",1,12,"PK","2010","Solidago speciosa","Asteraceae","Non-Graminoid",75,"Lori_Biederman","02/09/2023",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chichaqua Bottoms","cbgb.us",NA,"North America","US","Central plains (North America)","0","1","0","1","tallgrass prairie",273.72085048011,41.78506667,-93.38538333,"Experimental (Full Factorial)",2,13,"P","2010","Achillea millefolium","Asteraceae","Non-Graminoid",5,"Lori_Biederman","26/08/2023",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chichaqua Bottoms","cbgb.us",NA,"North America","US","Central plains (North America)","0","1","0","1","tallgrass prairie",273.72085048011,41.78506667,-93.38538333,"Experimental (Full Factorial)",2,13,"P","2010","Andropogon gerardi","Poaceae","Graminoid",18,"Lori_Biederman","26/08/2023",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chichaqua Bottoms","cbgb.us",NA,"North America","US","Central plains (North America)","0","1","0","1","tallgrass prairie",273.72085048011,41.78506667,-93.38538333,"Experimental (Full Factorial)",2,13,"P","2010","Monarda fistulosa","Lamiaceae","Non-Graminoid",20,"Lori_Biederman","26/08/2023",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chichaqua Bottoms","cbgb.us",NA,"North America","US","Central plains (North America)","0","1","0","1","tallgrass prairie",273.72085048011,41.78506667,-93.38538333,"Experimental (Full Factorial)",2,13,"P","2010","Ratibida pinnata","Asteraceae","Non-Graminoid",15,"Lori_Biederman","26/08/2023",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chichaqua Bottoms","cbgb.us",NA,"North America","US","Central plains (North America)","0","1","0","1","tallgrass prairie",273.72085048011,41.78506667,-93.38538333,"Experimental (Full Factorial)",2,13,"P","2010","Schizachyrium scoparium","Poaceae","Graminoid",30,"Lori_Biederman","26/08/2023",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chichaqua Bottoms","cbgb.us",NA,"North America","US","Central plains (North America)","0","1","0","1","tallgrass prairie",273.72085048011,41.78506667,-93.38538333,"Experimental (Full Factorial)",2,13,"P","2010","Solidago canadensis","Asteraceae","Non-Graminoid",5,"Lori_Biederman","26/08/2023",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chichaqua Bottoms","cbgb.us",NA,"North America","US","Central plains (North America)","0","1","0","1","tallgrass prairie",273.72085048011,41.78506667,-93.38538333,"Experimental (Full Factorial)",2,13,"P","2010","Solidago rigida","Asteraceae","Non-Graminoid",5,"Lori_Biederman","26/08/2023",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chichaqua Bottoms","cbgb.us",NA,"North America","US","Central plains (North America)","0","1","0","1","tallgrass prairie",273.72085048011,41.78506667,-93.38538333,"Experimental (Full Factorial)",2,13,"P","2010","Sorghastrum nutans","Poaceae","Graminoid",3,"Lori_Biederman","26/08/2023",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chichaqua Bottoms","cbgb.us",NA,"North America","US","Central plains (North America)","0","1","0","1","tallgrass prairie",273.72085048011,41.78506667,-93.38538333,"Experimental (Full Factorial)",2,14,"NK","2010","Andropogon gerardi","Poaceae","Graminoid",5,"Lori_Biederman","26/08/2023",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chichaqua Bottoms","cbgb.us",NA,"North America","US","Central plains (North America)","0","1","0","1","tallgrass prairie",273.72085048011,41.78506667,-93.38538333,"Experimental (Full Factorial)",2,14,"NK","2010","Monarda fistulosa","Lamiaceae","Non-Graminoid",100,"Lori_Biederman","26/08/2023",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chichaqua Bottoms","cbgb.us",NA,"North America","US","Central plains (North America)","0","1","0","1","tallgrass prairie",273.72085048011,41.78506667,-93.38538333,"Experimental (Full Factorial)",2,14,"NK","2010","Physalis heterophylla","Solanaceae","Non-Graminoid",3,"Lori_Biederman","26/08/2023",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chichaqua Bottoms","cbgb.us",NA,"North America","US","Central plains (North America)","0","1","0","1","tallgrass prairie",273.72085048011,41.78506667,-93.38538333,"Experimental (Full Factorial)",2,14,"NK","2010","Rumex crispus","Polygonaceae","Non-Graminoid",3,"Lori_Biederman","26/08/2023",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chichaqua Bottoms","cbgb.us",NA,"North America","US","Central plains (North America)","0","1","0","1","tallgrass prairie",273.72085048011,41.78506667,-93.38538333,"Experimental (Full Factorial)",2,14,"NK","2010","Solidago canadensis","Asteraceae","Non-Graminoid",10,"Lori_Biederman","26/08/2023",NA,NA,NA,NA,NA,NA,NA,NA,NA
