"SITE","SITE_CODE","NOTES","continent","country","region","managed","burned","grazed","anthropogenic","habitat","elevation","latitude","longitude","experiment_type","block","plot","trt","first_nutrient_year","species","cover_1","surveyor_1","date_1","cover_2","surveyor_2","date_2","cover_3","surveyor_3","date_3","cover_4","surveyor_4","date_4"
"Chichaqua Bottoms","cbgb.us",NA,"North America","US","Central plains (North America)","0","1","0","1","tallgrass prairie",273.72085048011,41.78506667,-93.38538333,"Experimental (Full Factorial)",1,6,"NK","2010","monarda fistulosa",2,"Lori_Biederman","02/09/2023",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chichaqua Bottoms","cbgb.us",NA,"North America","US","Central plains (North America)","0","1","0","1","tallgrass prairie",273.72085048011,41.78506667,-93.38538333,"Experimental (Full Factorial)",1,6,"NK","2010","oxalis stricta",3,"Lori_Biederman","02/09/2023",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chichaqua Bottoms","cbgb.us",NA,"North America","US","Central plains (North America)","0","1","0","1","tallgrass prairie",273.72085048011,41.78506667,-93.38538333,"Experimental (Full Factorial)",1,6,"NK","2010","physalis heterophylla",20,"Lori_Biederman","02/09/2023",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chichaqua Bottoms","cbgb.us",NA,"North America","US","Central plains (North America)","0","1","0","1","tallgrass prairie",273.72085048011,41.78506667,-93.38538333,"Experimental (Full Factorial)",1,6,"NK","2010","poa pratensis",25,"Lori_Biederman","02/09/2023",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chichaqua Bottoms","cbgb.us",NA,"North America","US","Central plains (North America)","0","1","0","1","tallgrass prairie",273.72085048011,41.78506667,-93.38538333,"Experimental (Full Factorial)",1,6,"NK","2010","schizachrium scoparium",15,"Lori_Biederman","02/09/2023",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chichaqua Bottoms","cbgb.us",NA,"North America","US","Central plains (North America)","0","1","0","1","tallgrass prairie",273.72085048011,41.78506667,-93.38538333,"Experimental (Full Factorial)",1,7,"Fence","2010","bromus inermis",2,"Lori_Biederman","02/09/2023",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chichaqua Bottoms","cbgb.us",NA,"North America","US","Central plains (North America)","0","1","0","1","tallgrass prairie",273.72085048011,41.78506667,-93.38538333,"Experimental (Full Factorial)",1,7,"Fence","2010","chamaecrista fasciculata",10,"Lori_Biederman","02/09/2023",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chichaqua Bottoms","cbgb.us",NA,"North America","US","Central plains (North America)","0","1","0","1","tallgrass prairie",273.72085048011,41.78506667,-93.38538333,"Experimental (Full Factorial)",1,7,"Fence","2010","echinacea pallida",4,"Lori_Biederman","02/09/2023",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chichaqua Bottoms","cbgb.us",NA,"North America","US","Central plains (North America)","0","1","0","1","tallgrass prairie",273.72085048011,41.78506667,-93.38538333,"Experimental (Full Factorial)",1,7,"Fence","2010","oenothera parviflora",5,"Lori_Biederman","02/09/2023",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chichaqua Bottoms","cbgb.us",NA,"North America","US","Central plains (North America)","0","1","0","1","tallgrass prairie",273.72085048011,41.78506667,-93.38538333,"Experimental (Full Factorial)",1,7,"Fence","2010","poa pratensis",8,"Lori_Biederman","02/09/2023",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chichaqua Bottoms","cbgb.us",NA,"North America","US","Central plains (North America)","0","1","0","1","tallgrass prairie",273.72085048011,41.78506667,-93.38538333,"Experimental (Full Factorial)",1,7,"Fence","2010","schizachrium scoparium",55,"Lori_Biederman","02/09/2023",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chichaqua Bottoms","cbgb.us",NA,"North America","US","Central plains (North America)","0","1","0","1","tallgrass prairie",273.72085048011,41.78506667,-93.38538333,"Experimental (Full Factorial)",1,7,"Fence","2010","solidago gigantea",5,"Lori_Biederman","02/09/2023",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chichaqua Bottoms","cbgb.us",NA,"North America","US","Central plains (North America)","0","1","0","1","tallgrass prairie",273.72085048011,41.78506667,-93.38538333,"Experimental (Full Factorial)",1,7,"Fence","2010","solidago speciosa",60,"Lori_Biederman","02/09/2023",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chichaqua Bottoms","cbgb.us",NA,"North America","US","Central plains (North America)","0","1","0","1","tallgrass prairie",273.72085048011,41.78506667,-93.38538333,"Experimental (Full Factorial)",1,8,"NPK+Fence","2010","bromus inermis",85,"Lori_Biederman","02/09/2023",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chichaqua Bottoms","cbgb.us",NA,"North America","US","Central plains (North America)","0","1","0","1","tallgrass prairie",273.72085048011,41.78506667,-93.38538333,"Experimental (Full Factorial)",1,8,"NPK+Fence","2010","mirabilis nyctaginea",5,"Lori_Biederman","02/09/2023",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chichaqua Bottoms","cbgb.us",NA,"North America","US","Central plains (North America)","0","1","0","1","tallgrass prairie",273.72085048011,41.78506667,-93.38538333,"Experimental (Full Factorial)",1,8,"NPK+Fence","2010","physalis heterophylla",3,"Lori_Biederman","02/09/2023",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chichaqua Bottoms","cbgb.us",NA,"North America","US","Central plains (North America)","0","1","0","1","tallgrass prairie",273.72085048011,41.78506667,-93.38538333,"Experimental (Full Factorial)",1,9,"P","2010","bromus inermis",10,"Lori_Biederman","02/09/2023",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chichaqua Bottoms","cbgb.us",NA,"North America","US","Central plains (North America)","0","1","0","1","tallgrass prairie",273.72085048011,41.78506667,-93.38538333,"Experimental (Full Factorial)",1,9,"P","2010","chamaecrista fasciculata",3,"Lori_Biederman","02/09/2023",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chichaqua Bottoms","cbgb.us",NA,"North America","US","Central plains (North America)","0","1","0","1","tallgrass prairie",273.72085048011,41.78506667,-93.38538333,"Experimental (Full Factorial)",1,9,"P","2010","coreopsis tripteris",30,"Lori_Biederman","02/09/2023",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chichaqua Bottoms","cbgb.us",NA,"North America","US","Central plains (North America)","0","1","0","1","tallgrass prairie",273.72085048011,41.78506667,-93.38538333,"Experimental (Full Factorial)",1,9,"P","2010","oenothera parviflora",5,"Lori_Biederman","02/09/2023",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chichaqua Bottoms","cbgb.us",NA,"North America","US","Central plains (North America)","0","1","0","1","tallgrass prairie",273.72085048011,41.78506667,-93.38538333,"Experimental (Full Factorial)",1,9,"P","2010","poa pratensis",10,"Lori_Biederman","02/09/2023",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chichaqua Bottoms","cbgb.us",NA,"North America","US","Central plains (North America)","0","1","0","1","tallgrass prairie",273.72085048011,41.78506667,-93.38538333,"Experimental (Full Factorial)",1,9,"P","2010","schizachrium scoparium",80,"Lori_Biederman","02/09/2023",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chichaqua Bottoms","cbgb.us",NA,"North America","US","Central plains (North America)","0","1","0","1","tallgrass prairie",273.72085048011,41.78506667,-93.38538333,"Experimental (Full Factorial)",1,9,"P","2010","solidago gigantea",5,"Lori_Biederman","02/09/2023",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chichaqua Bottoms","cbgb.us",NA,"North America","US","Central plains (North America)","0","1","0","1","tallgrass prairie",273.72085048011,41.78506667,-93.38538333,"Experimental (Full Factorial)",1,9,"P","2010","solidago speciosa",8,"Lori_Biederman","02/09/2023",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chichaqua Bottoms","cbgb.us",NA,"North America","US","Central plains (North America)","0","1","0","1","tallgrass prairie",273.72085048011,41.78506667,-93.38538333,"Experimental (Full Factorial)",1,10,"K","2010","andropogon gerardii",3,"Lori_Biederman","02/09/2023",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chichaqua Bottoms","cbgb.us",NA,"North America","US","Central plains (North America)","0","1","0","1","tallgrass prairie",273.72085048011,41.78506667,-93.38538333,"Experimental (Full Factorial)",1,10,"K","2010","asclepias syriaca",2,"Lori_Biederman","02/09/2023",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chichaqua Bottoms","cbgb.us",NA,"North America","US","Central plains (North America)","0","1","0","1","tallgrass prairie",273.72085048011,41.78506667,-93.38538333,"Experimental (Full Factorial)",1,10,"K","2010","bromus inermis",8,"Lori_Biederman","02/09/2023",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chichaqua Bottoms","cbgb.us",NA,"North America","US","Central plains (North America)","0","1","0","1","tallgrass prairie",273.72085048011,41.78506667,-93.38538333,"Experimental (Full Factorial)",1,10,"K","2010","chamaecrista fasciculata",5,"Lori_Biederman","02/09/2023",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chichaqua Bottoms","cbgb.us",NA,"North America","US","Central plains (North America)","0","1","0","1","tallgrass prairie",273.72085048011,41.78506667,-93.38538333,"Experimental (Full Factorial)",1,10,"K","2010","coreopsis tripteris",5,"Lori_Biederman","02/09/2023",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chichaqua Bottoms","cbgb.us",NA,"North America","US","Central plains (North America)","0","1","0","1","tallgrass prairie",273.72085048011,41.78506667,-93.38538333,"Experimental (Full Factorial)",1,10,"K","2010","oenothera parviflora",5,"Lori_Biederman","02/09/2023",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chichaqua Bottoms","cbgb.us",NA,"North America","US","Central plains (North America)","0","1","0","1","tallgrass prairie",273.72085048011,41.78506667,-93.38538333,"Experimental (Full Factorial)",1,10,"K","2010","poa pratensis",5,"Lori_Biederman","02/09/2023",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chichaqua Bottoms","cbgb.us",NA,"North America","US","Central plains (North America)","0","1","0","1","tallgrass prairie",273.72085048011,41.78506667,-93.38538333,"Experimental (Full Factorial)",1,10,"K","2010","rubus species",3,"Lori_Biederman","02/09/2023",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chichaqua Bottoms","cbgb.us",NA,"North America","US","Central plains (North America)","0","1","0","1","tallgrass prairie",273.72085048011,41.78506667,-93.38538333,"Experimental (Full Factorial)",1,10,"K","2010","schizachrium scoparium",40,"Lori_Biederman","02/09/2023",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chichaqua Bottoms","cbgb.us",NA,"North America","US","Central plains (North America)","0","1","0","1","tallgrass prairie",273.72085048011,41.78506667,-93.38538333,"Experimental (Full Factorial)",1,10,"K","2010","solidago speciosa",35,"Lori_Biederman","02/09/2023",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chichaqua Bottoms","cbgb.us",NA,"North America","US","Central plains (North America)","0","1","0","1","tallgrass prairie",273.72085048011,41.78506667,-93.38538333,"Experimental (Full Factorial)",1,11,"N","2010","bromus inermis",55,"Lori_Biederman","02/09/2023",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chichaqua Bottoms","cbgb.us",NA,"North America","US","Central plains (North America)","0","1","0","1","tallgrass prairie",273.72085048011,41.78506667,-93.38538333,"Experimental (Full Factorial)",1,11,"N","2010","oenothera parviflora",65,"Lori_Biederman","02/09/2023",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chichaqua Bottoms","cbgb.us",NA,"North America","US","Central plains (North America)","0","1","0","1","tallgrass prairie",273.72085048011,41.78506667,-93.38538333,"Experimental (Full Factorial)",1,11,"N","2010","poa pratensis",8,"Lori_Biederman","02/09/2023",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chichaqua Bottoms","cbgb.us",NA,"North America","US","Central plains (North America)","0","1","0","1","tallgrass prairie",273.72085048011,41.78506667,-93.38538333,"Experimental (Full Factorial)",1,11,"N","2010","schizachrium scoparium",5,"Lori_Biederman","02/09/2023",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chichaqua Bottoms","cbgb.us",NA,"North America","US","Central plains (North America)","0","1","0","1","tallgrass prairie",273.72085048011,41.78506667,-93.38538333,"Experimental (Full Factorial)",1,11,"N","2010","solidago speciosa",8,"Lori_Biederman","02/09/2023",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chichaqua Bottoms","cbgb.us",NA,"North America","US","Central plains (North America)","0","1","0","1","tallgrass prairie",273.72085048011,41.78506667,-93.38538333,"Experimental (Full Factorial)",1,12,"PK","2010","bromus inermis",20,"Lori_Biederman","02/09/2023",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chichaqua Bottoms","cbgb.us",NA,"North America","US","Central plains (North America)","0","1","0","1","tallgrass prairie",273.72085048011,41.78506667,-93.38538333,"Experimental (Full Factorial)",1,12,"PK","2010","chamaecrista fasciculata",25,"Lori_Biederman","02/09/2023",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chichaqua Bottoms","cbgb.us",NA,"North America","US","Central plains (North America)","0","1","0","1","tallgrass prairie",273.72085048011,41.78506667,-93.38538333,"Experimental (Full Factorial)",1,12,"PK","2010","coreopsis tripteris",3,"Lori_Biederman","02/09/2023",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chichaqua Bottoms","cbgb.us",NA,"North America","US","Central plains (North America)","0","1","0","1","tallgrass prairie",273.72085048011,41.78506667,-93.38538333,"Experimental (Full Factorial)",1,12,"PK","2010","echinacea pallida",4,"Lori_Biederman","02/09/2023",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chichaqua Bottoms","cbgb.us",NA,"North America","US","Central plains (North America)","0","1","0","1","tallgrass prairie",273.72085048011,41.78506667,-93.38538333,"Experimental (Full Factorial)",1,12,"PK","2010","lespedeza capitata",3,"Lori_Biederman","02/09/2023",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chichaqua Bottoms","cbgb.us",NA,"North America","US","Central plains (North America)","0","1","0","1","tallgrass prairie",273.72085048011,41.78506667,-93.38538333,"Experimental (Full Factorial)",1,12,"PK","2010","melilotus species",3,"Lori_Biederman","02/09/2023",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chichaqua Bottoms","cbgb.us",NA,"North America","US","Central plains (North America)","0","1","0","1","tallgrass prairie",273.72085048011,41.78506667,-93.38538333,"Experimental (Full Factorial)",1,12,"PK","2010","sceptridium obliquum",2,"Lori_Biederman","02/09/2023",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chichaqua Bottoms","cbgb.us",NA,"North America","US","Central plains (North America)","0","1","0","1","tallgrass prairie",273.72085048011,41.78506667,-93.38538333,"Experimental (Full Factorial)",1,12,"PK","2010","schizachrium scoparium",15,"Lori_Biederman","02/09/2023",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chichaqua Bottoms","cbgb.us",NA,"North America","US","Central plains (North America)","0","1","0","1","tallgrass prairie",273.72085048011,41.78506667,-93.38538333,"Experimental (Full Factorial)",1,12,"PK","2010","solidago speciosa",75,"Lori_Biederman","02/09/2023",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chichaqua Bottoms","cbgb.us",NA,"North America","US","Central plains (North America)","0","1","0","1","tallgrass prairie",273.72085048011,41.78506667,-93.38538333,"Experimental (Full Factorial)",2,13,"P","2010","achillea millefolium",5,"Lori_Biederman","26/08/2023",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chichaqua Bottoms","cbgb.us",NA,"North America","US","Central plains (North America)","0","1","0","1","tallgrass prairie",273.72085048011,41.78506667,-93.38538333,"Experimental (Full Factorial)",2,13,"P","2010","andropogon gerardii",18,"Lori_Biederman","26/08/2023",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chichaqua Bottoms","cbgb.us",NA,"North America","US","Central plains (North America)","0","1","0","1","tallgrass prairie",273.72085048011,41.78506667,-93.38538333,"Experimental (Full Factorial)",2,13,"P","2010","monarda fistulosa",20,"Lori_Biederman","26/08/2023",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chichaqua Bottoms","cbgb.us",NA,"North America","US","Central plains (North America)","0","1","0","1","tallgrass prairie",273.72085048011,41.78506667,-93.38538333,"Experimental (Full Factorial)",2,13,"P","2010","ratibida pinnata",15,"Lori_Biederman","26/08/2023",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chichaqua Bottoms","cbgb.us",NA,"North America","US","Central plains (North America)","0","1","0","1","tallgrass prairie",273.72085048011,41.78506667,-93.38538333,"Experimental (Full Factorial)",2,13,"P","2010","schizachrium scoparium",30,"Lori_Biederman","26/08/2023",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chichaqua Bottoms","cbgb.us",NA,"North America","US","Central plains (North America)","0","1","0","1","tallgrass prairie",273.72085048011,41.78506667,-93.38538333,"Experimental (Full Factorial)",2,13,"P","2010","solidago canadensis",5,"Lori_Biederman","26/08/2023",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chichaqua Bottoms","cbgb.us",NA,"North America","US","Central plains (North America)","0","1","0","1","tallgrass prairie",273.72085048011,41.78506667,-93.38538333,"Experimental (Full Factorial)",2,13,"P","2010","solidago rigida",5,"Lori_Biederman","26/08/2023",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chichaqua Bottoms","cbgb.us",NA,"North America","US","Central plains (North America)","0","1","0","1","tallgrass prairie",273.72085048011,41.78506667,-93.38538333,"Experimental (Full Factorial)",2,13,"P","2010","sorghastrum nutans",3,"Lori_Biederman","26/08/2023",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chichaqua Bottoms","cbgb.us",NA,"North America","US","Central plains (North America)","0","1","0","1","tallgrass prairie",273.72085048011,41.78506667,-93.38538333,"Experimental (Full Factorial)",2,14,"NK","2010","andropogon gerardii",5,"Lori_Biederman","26/08/2023",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chichaqua Bottoms","cbgb.us",NA,"North America","US","Central plains (North America)","0","1","0","1","tallgrass prairie",273.72085048011,41.78506667,-93.38538333,"Experimental (Full Factorial)",2,14,"NK","2010","monarda fistulosa",100,"Lori_Biederman","26/08/2023",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chichaqua Bottoms","cbgb.us",NA,"North America","US","Central plains (North America)","0","1","0","1","tallgrass prairie",273.72085048011,41.78506667,-93.38538333,"Experimental (Full Factorial)",2,14,"NK","2010","physalis heterophylla",3,"Lori_Biederman","26/08/2023",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chichaqua Bottoms","cbgb.us",NA,"North America","US","Central plains (North America)","0","1","0","1","tallgrass prairie",273.72085048011,41.78506667,-93.38538333,"Experimental (Full Factorial)",2,14,"NK","2010","rumex crispus",3,"Lori_Biederman","26/08/2023",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chichaqua Bottoms","cbgb.us",NA,"North America","US","Central plains (North America)","0","1","0","1","tallgrass prairie",273.72085048011,41.78506667,-93.38538333,"Experimental (Full Factorial)",2,14,"NK","2010","solidago canadensis",10,"Lori_Biederman","26/08/2023",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chichaqua Bottoms","cbgb.us",NA,"North America","US","Central plains (North America)","0","1","0","1","tallgrass prairie",273.72085048011,41.78506667,-93.38538333,"Experimental (Full Factorial)",2,15,"NPK+Fence","2010","monarda fistulosa",100,"Lori_Biederman","26/08/2023",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chichaqua Bottoms","cbgb.us",NA,"North America","US","Central plains (North America)","0","1","0","1","tallgrass prairie",273.72085048011,41.78506667,-93.38538333,"Experimental (Full Factorial)",2,15,"NPK+Fence","2010","oenothera parviflora",2,"Lori_Biederman","26/08/2023",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chichaqua Bottoms","cbgb.us",NA,"North America","US","Central plains (North America)","0","1","0","1","tallgrass prairie",273.72085048011,41.78506667,-93.38538333,"Experimental (Full Factorial)",2,15,"NPK+Fence","2010","physalis heterophylla",4,"Lori_Biederman","26/08/2023",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chichaqua Bottoms","cbgb.us",NA,"North America","US","Central plains (North America)","0","1","0","1","tallgrass prairie",273.72085048011,41.78506667,-93.38538333,"Experimental (Full Factorial)",2,16,"N","2010","achillea millefolium",3,"Lori_Biederman","26/08/2023",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chichaqua Bottoms","cbgb.us",NA,"North America","US","Central plains (North America)","0","1","0","1","tallgrass prairie",273.72085048011,41.78506667,-93.38538333,"Experimental (Full Factorial)",2,16,"N","2010","bromus inermis",10,"Lori_Biederman","26/08/2023",NA,NA,NA,NA,NA,NA,NA,NA,NA
